Date,Now,Open,High,Low,Volume
20130705,1142.35,1140.09,1145,1137.6,0.0022
20130708,1148.39,1142.1,1153,1142.1,0.0053
20130709,1142.11,1148.87,1148.87,1140.17,-0.0055
20130710,1135.38,1142.24,1143.85,1135.25,-0.0059
20130711,1124.53,1134.95,1134.95,1122.32,-0.0096
20130712,1124.4,1124.56,1125.85,1119.45,-0.0001
20130715,1122.07,1124.38,1126.43,1120.72,-0.0021
20130716,1114.91,1121.99,1123.15,1114.25,-0.0064
20130717,1117.31,1114.97,1122,1114.85,0.0022
20130718,1124.85,1117.51,1128.15,1117.51,0.0067
20130719,1120.88,1124.65,1127.55,1120.25,-0.0035
20130722,1118.91,1120.88,1120.88,1117.75,-0.0018
20130723,1117.38,1115.72,1118.23,1115.53,-0.0014
20130724,1116,1117.25,1117.25,1112.8,-0.0012
20130725,1116.5,1116.05,1119.75,1115.45,0.0004
20130726,1113.21,1116.5,1116.5,1110.05,-0.0029
20130729,1112.66,1113.11,1113.11,1108.55,-0.0005
20130730,1116.51,1113.06,1116.96,1111.85,0.0035
20130731,1123.7,1116.11,1123.8,1115.75,0.0064
20130801,1123.5,1123.75,1124.13,1118.9,-0.0002
20130802,1124.3,1123.2,1127.7,1122.85,0.0007
20130805,1114.12,1124.47,1124.47,1113.03,-0.0091
20130806,1114.16,1113.85,1116.15,1111.85,0
20130807,1115.37,1114.26,1120.25,1113.35,0.0011
20130808,1112.7,1115.37,1115.95,1112.15,-0.0024
20130809,1111.5,1112.75,1113.8,1107.3,-0.0011
20130812,1114.22,1111.45,1114.87,1110.75,0.0024
20130813,1118.82,1114.72,1119.17,1114.72,0.0041
20130814,1118.5,1118.37,1121.5,1118.37,-0.0003
20130815,1118.5,1118.5,1118.53,1118.03,0
20130816,1113.49,1118.45,1118.45,1112.55,-0.0045
20130819,1118.63,1113.79,1118.63,1111.65,0.0046
20130820,1120.8,1118.18,1124.1,1117.7,0.0019
20130821,1118.91,1121.45,1121.45,1116.65,-0.0017
20130822,1121.37,1118.41,1127,1118.41,0.0022
20130823,1113.93,1121,1121.15,1113.93,-0.0066
20130826,1113,1113.4,1114.2,1112.28,-0.0008
20130827,1117.53,1113.25,1117.86,1113.25,0.0041
20130828,1114.85,1117.38,1120.3,1114.85,-0.0024
20130829,1112.79,1113.5,1114.4,1109,-0.0018
20130830,1110.02,1112.79,1112.79,1108.7,-0.0025
20130902,1098.77,1110.02,1110.02,1098.54,-0.0101
20130903,1098.7,1099.12,1099.2,1094.55,-0.0001
20130904,1094.37,1098.35,1103,1094.2,-0.0039
20130905,1097.69,1094.12,1099.75,1089.45,0.003
20130906,1092.5,1097.94,1099.1,1092.5,-0.0047
20130909,1087,1092.1,1092.1,1086.6,-0.005
20130910,1086.37,1087.75,1089.15,1082.25,-0.0006
20130911,1086.21,1085.87,1090.05,1083.75,-0.0001
20130912,1083.22,1086.21,1086.21,1081.75,-0.0028
20130913,1086.33,1083.22,1088.55,1082.75,0.0029
20130916,1081.79,1086.33,1086.33,1081.25,-0.0042
20130917,1082.6,1081.79,1086.95,1081.79,0.0007
20130918,1081.85,1082.6,1082.85,1081.85,-0.0007
20130919,1071.48,1070.4,1071.48,1070.4,-0.0096
20130920,1076.47,1076.85,1077.85,1076.47,0.0047
20130923,1074.35,1076.47,1078.45,1073.65,-0.002
20130924,1074.8,1074.35,1076.85,1072.21,0.0004
20130925,1076.87,1074.8,1079.45,1074.8,0.0019
20130926,1075.65,1076.87,1076.87,1072.75,-0.0011
20130927,1074.83,1075.65,1078.75,1072.65,-0.0008
20130930,1074.53,1075.33,1078.75,1074.23,-0.0003
20131001,1073.5,1074.08,1076.5,1072.9,-0.001
20131002,1074.47,1073.39,1076.65,1072.75,0.0009
20131003,1072,1075.02,1075.02,1072,-0.0023
20131004,1071.5,1071.5,1074.3,1070.09,-0.0005
20131007,1071.5,1071.5,1072.3,1068.7,0
20131008,1075.1,1071.95,1076.55,1071.15,0.0034
20131009,1075.93,1074.6,1076.18,1074.6,0.0008
20131010,1071.64,1075.93,1077.25,1071.64,-0.004
20131011,1071.4,1071.64,1072.55,1069.05,-0.0002
20131014,1071.7,1071.5,1073.95,1070.95,0.0003
20131015,1064.78,1071.6,1071.8,1064.15,-0.0065
20131016,1067.22,1065.28,1069.65,1065.28,0.0023
20131017,1062.83,1066.72,1067.25,1062.4,-0.0041
20131018,1060.5,1062.88,1062.9,1060.5,-0.0022
20131021,1062.25,1060.95,1063.85,1060.35,0.0017
20131022,1057.9,1062.25,1064.85,1057.9,-0.0041
20131023,1058.4,1058.04,1059.07,1055.75,0.0005
20131024,1062.83,1058.26,1062.83,1055.05,0.0042
20131025,1062.5,1062.38,1064.15,1060.88,-0.0003
20131028,1061.7,1062.85,1063.85,1061.05,-0.0008
20131029,1062.63,1061.3,1062.88,1060.35,0.0009
20131030,1059.42,1063.03,1063.5,1059.04,-0.003
20131031,1061.28,1059.02,1061.6,1059.02,0.0018
20131101,1061.36,1061.28,1064.75,1060.75,0.0001
20131104,1062.63,1061.16,1063.5,1061.16,0.0012
20131105,1061.48,1062.83,1063.35,1060.4,-0.0011
20131106,1060.22,1061.48,1063.95,1060.22,-0.0012
20131107,1063.42,1060.72,1063.85,1060.25,0.003
20131108,1062.57,1062.92,1065.55,1062.55,-0.0008
20131111,1072.5,1062.62,1072.9,1062.62,0.0093
20131112,1073.25,1072.6,1074.09,1069.4,0.0007
20131113,1071.01,1073.1,1074.55,1070.89,-0.0021
20131114,1068.66,1071.01,1071.01,1066.35,-0.0022
20131115,1062.8,1068.66,1069.05,1062.8,-0.0055
20131118,1055.29,1062.8,1062.8,1055.04,-0.0071
20131119,1055.31,1055.29,1058.05,1054.9,0
20131120,1056.83,1055.41,1058.65,1054.95,0.0014
20131121,1062.12,1056.9,1064.42,1056.9,0.005
20131122,1061.44,1061.95,1063.25,1060.2,-0.0006
20131125,1060.12,1060.78,1063.18,1058.68,-0.0012
20131126,1060.52,1059.8,1062.05,1058.95,0.0004
20131127,1061.05,1060.05,1061.85,1059.65,0.0005
20131128,1061.4,1063.65,1065.25,1060.75,0.0003
20131129,1058.21,1060.65,1060.95,1058.21,-0.003
20131202,1058.5,1058.26,1059.1,1056.8,0.0003
20131203,1061.22,1058.88,1063.88,1058.88,0.0026
20131204,1061.75,1061.35,1063.1,1060.8,0.0005
20131205,1058.72,1061.2,1062.05,1058.72,-0.0029
20131206,1057,1059.27,1059.9,1056.87,-0.0016
20131209,1052.95,1052.65,1054.55,1052.05,-0.0038
20131210,1052,1052.9,1054.2,1051.8,-0.0009
20131211,1052.12,1051.53,1053.72,1051.03,0.0001
20131212,1051.5,1054.35,1056.05,1051.37,-0.0006
20131213,1053.35,1052.35,1054.25,1052.35,0.0018
20131216,1053,1054.9,1055.1,1051.9,-0.0003
20131217,1050.9,1052.05,1052.35,1050.65,-0.002
20131218,1052.25,1052.8,1053.3,1051.4,0.0013
20131219,1059.73,1054.45,1062.65,1053.25,0.0071
20131220,1061.8,1061.45,1064.25,1060.05,0.002
20131223,1060.5,1061.9,1062.7,1059.9,-0.0012
20131224,1060.2,1061.35,1061.95,1059.75,-0.0003
20131225,1060.2,1060.2,1060.2,1060.2,0
20131226,1059.25,1059.75,1060.55,1057.55,-0.0009
20131227,1054.67,1057.85,1059.05,1053.75,-0.0043
20131230,1055.72,1054.28,1057.07,1053.78,0.001
20131231,1050.5,1048.27,1050.5,1046.52,-0.0049
20140101,1050.5,1050.5,1050.5,1050.5,0
20140102,1050.55,1051.15,1052.45,1048.45,0
20140103,1055.5,1052.4,1057.4,1051.9,0.0047
20140106,1065.46,1055.85,1068.05,1055.05,0.0094
20140107,1069.5,1065.7,1071.8,1063.9,0.0038
20140108,1065.7,1068.65,1070.35,1063.95,-0.0036
20140109,1063,1069.4,1070.2,1061.8,-0.0025
20140110,1061.77,1063.35,1065.55,1060.85,-0.0012
20140113,1057,1056.4,1058.2,1055.9,-0.0045
20140114,1059.4,1057.1,1060,1056.8,0.0023
20140115,1063.6,1062.9,1064.6,1061.3,0.004
20140116,1063.5,1065.2,1065.9,1063,-0.0001
20140117,1061.8,1061.9,1063,1060.3,-0.0016
20140120,1063.77,1062.05,1065.65,1062.05,0.0019
20140121,1065.3,1063.65,1065.55,1062.85,0.0014
20140122,1067.55,1069.25,1070.25,1066.65,0.0021
20140123,1073.55,1067.75,1074.55,1067.75,0.0056
20140124,1080.35,1075.15,1080.55,1073.85,0.0063
20140127,1083.8,1085,1087.5,1081.5,0.0032
20140128,1079.59,1079.35,1081.45,1077.75,-0.0039
20140129,1070.05,1073.05,1074.05,1068.05,-0.0088
20140130,1080.5,1081.11,1081.11,1080.36,0.0098
20140131,1081.31,1081.06,1081.31,1081.06,0.0007
20140203,1084.75,1080.4,1085.6,1078.4,0.0032
20140204,1084,1087.4,1090.1,1081.8,-0.0007
20140205,1078,1076.4,1083,1075.4,-0.0055
20140206,1079.05,1076.15,1079.55,1073.65,0.001
20140207,1075,1075.4,1077.4,1073.8,-0.0038
20140210,1072.8,1074.4,1074.8,1070.3,-0.002
20140211,1070.9,1073,1073.5,1070.4,-0.0018
20140212,1062.59,1065.25,1068.05,1061.95,-0.0078
20140213,1066.25,1061.4,1066.9,1061.1,0.0034
20140214,1063.5,1062.5,1064.1,1060.4,-0.0026
20140217,1060.45,1058.15,1062.25,1058.15,-0.0029
20140218,1065.5,1059.6,1066.7,1059.6,0.0048
20140219,1065.7,1064.35,1069.55,1064.35,0.0002
20140220,1072.2,1065.7,1073.8,1065.7,0.0061
20140221,1073,1073.9,1076.7,1072,0.0007
20140224,1074.5,1075.4,1078.8,1074.4,0.0014
20140225,1074,1069.9,1074,1069.4,-0.0005
20140226,1065.97,1073.45,1074.75,1064.35,-0.0075
20140227,1069.8,1069.85,1072.35,1066.05,0.0036
20140228,1066.46,1064.65,1068.95,1063.75,-0.0031
20140303,1070.18,1072.68,1075.38,1068.97,0.0035
20140304,1071.45,1071.15,1073.55,1069.95,0.0012
20140305,1071.3,1068.15,1072.65,1067.75,-0.0001
20140306,1064.55,1071.25,1073.25,1064.05,-0.0063
20140307,1065.15,1063.35,1065.3,1060.85,0.0006
20140310,1067.3,1064.6,1067.6,1064.5,0.002
20140311,1065.58,1066.95,1067.15,1063.25,-0.0016
20140312,1070.65,1069.75,1070.95,1067.45,0.0048
20140313,1070,1067.5,1070.5,1067,-0.0006
20140314,1071.23,1068.4,1073.7,1068.4,0.0011
20140317,1067.75,1072.25,1074.05,1067.75,-0.0032
20140318,1069.5,1067.5,1070.2,1066.1,0.0016
20140319,1070.68,1069.3,1072.7,1068.3,0.0011
20140320,1077.23,1076.55,1077.85,1074.45,0.0061
20140321,1080,1078.1,1083.2,1077.9,0.0026
20140324,1077.8,1079.1,1082.1,1077.6,-0.002
20140325,1079.5,1077.3,1080.7,1076.3,0.0016
20140326,1075.1,1075.3,1076.8,1073.9,-0.0041
20140327,1071.9,1074.75,1076.15,1070.85,-0.003
20140328,1070,1067.9,1070.9,1067.9,-0.0018
20140331,1064.9,1066.35,1067.55,1064.15,-0.0048
20140401,1058.5,1061.8,1062.8,1058.5,-0.006
20140402,1057.65,1056.85,1058.25,1055.75,-0.0008
20140403,1058,1057.9,1059.8,1057.4,0.0003
20140404,1054.3,1057.75,1058.65,1053.45,-0.0035
20140407,1055.57,1051.3,1056.3,1051.3,0.0012
20140408,1052.35,1055.15,1055.25,1052.15,-0.0031
20140409,1041.5,1046.55,1046.65,1040.15,-0.0103
20140410,1040.15,1036.35,1041.05,1031.45,-0.0013
20140411,1035.65,1039.65,1042.95,1033.55,-0.0043
20140414,1039.69,1039.3,1040.7,1037.4,0.0039
20140415,1041.3,1039.8,1044.2,1039.8,0.0015
20140416,1038.6,1041.2,1044.9,1037.4,-0.0026
20140417,1038.5,1035.4,1039.8,1034.5,-0.0001
20140418,1038,1039.05,1039.55,1036.35,-0.0005
20140421,1039.01,1037.85,1039.55,1037.05,0.001
20140422,1037.9,1038.95,1042.25,1037.35,-0.0011
20140423,1039.6,1038.65,1041.35,1038.15,0.0016
20140424,1039.75,1039.15,1039.75,1036.55,0.0001
20140425,1041.2,1037.75,1041.55,1037.05,0.0014
20140428,1035.15,1038.85,1040.15,1035.05,-0.0058
20140429,1030.28,1032.35,1033.55,1030.28,-0.0047
20140430,1033.5,1031.15,1034.35,1030.65,0.0031
20140501,1033.5,1033.5,1033.5,1033.5,0
20140502,1030.12,1031.22,1033.12,1030.12,-0.0033
20140505,1030.12,1030.12,1030.12,1030.12,0
20140506,1030.12,1030.12,1030.12,1030.12,0
20140507,1022.55,1026.05,1027.35,1022.55,-0.0073
20140508,1022.7,1023.2,1025.2,1022.1,0.0001
20140509,1024.2,1022.45,1024.95,1020.85,0.0015
20140512,1024.58,1026.3,1026.3,1023.9,0.0004
20140513,1022.5,1023.3,1024.1,1021.9,-0.002
20140514,1027.9,1022.2,1028.6,1021.5,0.0053
20140515,1025.05,1027.15,1028.45,1025.05,-0.0028
20140516,1023.82,1027.3,1027.7,1023.82,-0.0012
20140519,1022.5,1023.9,1025,1022.4,-0.0013
20140520,1025.5,1021.9,1028.2,1021.8,0.0029
20140521,1027.1,1024.9,1028.7,1024.6,0.0016
20140522,1024.75,1026.95,1026.95,1024.55,-0.0023
20140523,1024.85,1024.2,1025.7,1023.4,0.0001
20140526,1024.3,1024.55,1025.05,1023.95,-0.0005
20140527,1024,1024.3,1025,1023.6,-0.0003
20140528,1022.25,1024.25,1024.55,1021.45,-0.0017
20140529,1020.9,1021.4,1023.1,1020.4,-0.0013
20140530,1020.8,1019.2,1022,1018.4,-0.0001
20140602,1024.5,1021.2,1025.5,1021,0.0036
20140603,1023.5,1024.8,1026.2,1023.3,-0.001
20140604,1023.5,1023.5,1023.5,1023.5,0
20140605,1020.5,1025.3,1026,1020.2,-0.0029
20140606,1019.95,1019.95,1019.95,1019.95,-0.0005
20140609,1016.75,1019.8,1020.1,1016,-0.0031
20140610,1017.2,1016.15,1018.05,1015.55,0.0004
20140611,1015.8,1016.1,1017.3,1015.6,-0.0014
20140612,1017.7,1017,1018.7,1015.9,0.0019
20140613,1018.05,1017.35,1018.95,1017.3,0.0003
20140616,1020.5,1018.5,1020.7,1018.5,0.0024
20140617,1022,1021.15,1023.15,1020.65,0.0015
20140618,1023.12,1023.58,1024.38,1022.73,0.0011
20140619,1018.92,1017.3,1019.4,1017.3,-0.0041
20140620,1021.21,1019.2,1021.35,1018.8,0.0022
20140623,1019,1019.9,1020.5,1018.2,-0.0022
20140624,1019,1018.9,1019.8,1018.1,0
20140625,1019.95,1018.8,1021.7,1018.8,0.0009
20140626,1016.7,1018.1,1018.4,1016.3,-0.0032
20140627,1014.12,1016.48,1016.77,1013.88,-0.0025
20140630,1012,1013.4,1014.1,1011.1,-0.0021
20140701,1010.88,1012.02,1013.02,1010.88,-0.0011
20140702,1009.6,1010.75,1011.2,1009.3,-0.0013
20140703,1009.25,1009.3,1011,1008.4,-0.0003
20140704,1009.45,1009.15,1010.25,1008.85,0.0002
20140707,1011.5,1008.4,1011.85,1008.4,0.002
20140708,1011.9,1011.5,1012.4,1011,0.0004
20140709,1012.25,1012.35,1013.05,1011.85,0.0003
20140710,1013.5,1009.4,1013.9,1009.4,0.0012
20140711,1019.05,1015.75,1021.05,1015.25,0.0055
20140714,1019.35,1019.7,1020.6,1017.8,0.0003
20140715,1027,1018.85,1028.65,1018.85,0.0075
20140716,1032.15,1027.65,1036.15,1027.65,0.005
20140717,1029.2,1028.55,1033.65,1025.75,-0.0029
20140718,1029.5,1034.2,1035.2,1028.3,0.0003
20140721,1027.05,1029,1029.5,1026.2,-0.0024
20140722,1024.6,1025.3,1026.6,1023.7,-0.0024
20140723,1024.2,1023.6,1024.4,1022.3,-0.0004
20140724,1029.45,1024.2,1030.4,1024.2,0.0051
20140725,1026.05,1030.95,1032.65,1026.05,-0.0033
20140728,1026.25,1026.9,1027.6,1023.8,0.0002
20140729,1025.05,1025.3,1026.1,1023.6,-0.0012
20140730,1024.75,1027.25,1027.55,1022.25,-0.0003
20140731,1028,1026.65,1028,1024.55,0.0032
20140801,1037.75,1033.3,1038.25,1030.9,0.0095
20140804,1033.35,1031.7,1034.5,1029.4,-0.0042
20140805,1028.2,1030.7,1033.1,1028.2,-0.005
20140806,1034,1034.55,1035.55,1032.75,0.0056
20140807,1037,1033.05,1037.85,1031.05,0.0029
20140808,1036.55,1036.55,1041.25,1034.05,-0.0004
20140811,1030.4,1030.8,1033.2,1028.6,-0.0059
20140812,1027.15,1029.65,1030.25,1026.05,-0.0032
20140813,1030.25,1027.25,1030.3,1026.85,0.003
20140814,1021.2,1029.65,1031.45,1020.65,-0.0088
20140815,1021.2,1021.2,1021.2,1021.2,0
20140818,1017.6,1018.15,1019.95,1015.55,-0.0035
20140819,1017.95,1016.65,1019.35,1016.55,0.0003
20140820,1022.85,1019.65,1022.85,1018.95,0.0048
20140821,1023.65,1023.15,1024.85,1022.45,0.0008
20140822,1018,1021.2,1022.3,1017.2,-0.0055
20140825,1020.05,1019.2,1023.2,1019.2,0.002
20140826,1016.65,1018.1,1019.9,1016.4,-0.0033
20140827,1014.35,1015.3,1016,1013.8,-0.0023
20140828,1015.1,1013.75,1015.1,1012.95,0.0007
20140829,1014.1,1015.15,1016.85,1013.05,-0.001
20140901,1013.05,1013.55,1015.95,1013.05,-0.001
20140902,1018.6,1013.1,1018.9,1012.3,0.0055
20140903,1019.95,1018.6,1022.2,1016.3,0.0013
20140904,1019.1,1018.3,1019.3,1017.3,-0.0008
20140905,1024.65,1023.3,1027.5,1022.8,0.0054
20140908,1024.25,1024.25,1027.35,1024.25,-0.0004
20140909,1034.72,1034.62,1034.72,1034.22,0.0102
20140910,1034.4,1034.5,1034.75,1034,-0.0003
20140911,1035.97,1032.14,1036.59,1031.84,0.0015
20140912,1035.3,1036.2,1041.2,1034.8,-0.0006
20140915,1038.5,1038.7,1041.6,1036.7,0.0031
20140916,1036.2,1038.05,1038.05,1032.15,-0.0022
20140917,1034.9,1032.1,1035.5,1032.1,-0.0013
20140918,1043.95,1043.45,1043.95,1040.05,0.0087
20140919,1044.2,1044.05,1048.45,1042.15,0.0002
20140922,1041,1041.8,1043.6,1039.1,-0.0031
20140923,1040.15,1043.15,1045.15,1038.15,-0.0008
20140924,1040.02,1040.45,1041.75,1038.25,-0.0001
20140925,1043.65,1040.45,1044.65,1040.45,0.0035
20140926,1044.35,1043.35,1044.65,1041.15,0.0007
20140929,1053.4,1048.15,1054.45,1048.05,0.0087
20140930,1054.95,1055.9,1057.4,1051.8,0.0015
20141001,1062.95,1057.05,1064.65,1057.05,0.0076
20141002,1061.35,1061.05,1064.05,1057.35,-0.0015
20141003,1061.35,1061.35,1061.35,1061.35,0
20141006,1068.9,1074.95,1074.95,1067.85,0.0071
20141007,1069.65,1063.95,1070.55,1062.75,0.0007
20141008,1075.4,1067,1077.05,1067,0.0054
20141009,1063.6,1075.4,1075.65,1063.32,-0.011
20141010,1074.1,1063.6,1076.07,1063.6,0.0099
20141013,1067.1,1074.1,1074.9,1066.15,-0.0065
20141014,1065.78,1066.74,1068.82,1062.1,-0.0012
20141015,1060.97,1065.58,1069.9,1058.13,-0.0045
20141016,1061.07,1060.15,1067.81,1057.35,0.0001
20141017,1063.37,1061.02,1067.5,1061,0.0022
20141020,1056.2,1063.67,1064.5,1056.2,-0.0067
20141021,1055.3,1056.25,1057.4,1052.9,-0.0009
20141022,1053.74,1055.3,1056.4,1050.92,-0.0015
20141023,1060.5,1053.73,1060.9,1052.75,0.0064
20141024,1057.5,1060.5,1062.8,1055.58,-0.0028
20141027,1051.03,1056.7,1057.55,1050.61,-0.0061
20141028,1048.03,1051.75,1052.58,1047.5,-0.0029
20141029,1054.19,1047.87,1055.48,1044.7,0.0059
20141030,1054.67,1053.68,1059.84,1053.25,0.0005
20141031,1073.6,1054.66,1075.1,1053.7,0.0179
20141103,1083.15,1082.79,1083.81,1072.15,0.0089
20141104,1078.09,1083.18,1083.84,1076.41,-0.0047
20141105,1090.54,1079.2,1093.68,1078.9,0.0115
20141106,1091,1089.02,1091.94,1084.02,0.0004
20141107,1086.84,1090.52,1095.52,1085.52,-0.0038
20141110,1090.29,1090.08,1090.58,1083.83,0.0032
20141111,1094.72,1090.07,1099.37,1087.42,0.0041
20141112,1095.66,1094.78,1103.5,1091.92,0.0009
20141113,1096.68,1095.55,1100.3,1092.26,0.0009
20141114,1100.84,1096.32,1105.71,1095.93,0.0038
20141117,1100.93,1100.17,1104.87,1092.67,0.0001
20141118,1100.85,1101.08,1102.5,1095.85,-0.0001
20141119,1113.8,1100.7,1114.25,1099.62,0.0118
20141120,1111.91,1113.8,1118.15,1110.4,-0.0017
20141121,1111.25,1111.73,1116.4,1107,-0.0006
20141124,1114.02,1111.19,1118.15,1109.4,0.0025
20141125,1110.22,1113.97,1117.1,1109,-0.0034
20141126,1103.74,1110.16,1110.6,1103.59,-0.0058
20141127,1100.32,1103.77,1104.6,1096.96,-0.0031
20141128,1113.17,1100.09,1113.27,1099.68,0.0117
20141201,1110.09,1113.02,1120.63,1106.04,-0.0028
20141202,1115.32,1109.9,1116.48,1104.5,0.0047
20141203,1116.11,1115.32,1118.8,1111.2,0.0007
20141204,1112.36,1116.08,1118.8,1110.94,-0.0034
20141205,1121.6,1112.11,1122.11,1110.52,0.0083
20141208,1112.06,1122.15,1122.5,1110.82,-0.0085
20141209,1104.93,1112.06,1115.7,1102.15,-0.0064
20141210,1101.62,1104.93,1109.4,1100,-0.003
20141211,1102.85,1101.62,1104.11,1096.3,0.0011
20141212,1104.35,1102.55,1107,1100.66,0.0014
20141215,1097.77,1103.8,1106.4,1097.7,-0.006
20141216,1081.01,1097.77,1099.8,1079.2,-0.0153
20141217,1097.16,1081.01,1099.5,1080.91,0.0149
20141218,1099.74,1097.83,1106.6,1095.63,0.0024
20141219,1100.11,1099.74,1104.3,1097.26,0.0003
20141222,1100.12,1100.01,1100.9,1094.46,0
20141223,1106.57,1100.12,1107.77,1097.46,0.0059
20141224,1104.35,1106.57,1107.44,1101.53,-0.002
20141225,1101.85,1104.35,1104.61,1101.61,-0.0023
20141226,1099.8,1101.75,1102.9,1097.9,-0.0019
20141229,1100.3,1098.6,1100.88,1097.3,0.0005
20141230,1096.92,1100.3,1101.11,1094.89,-0.0031
20141231,1093.9,1096.92,1096.96,1087.67,-0.0028
20150101,1092.45,1093.9,1094.28,1092.45,-0.0013
20150102,1106.92,1092.73,1107.27,1092.03,0.0132
20150105,1109.93,1106.9,1112.6,1105.16,0.0027
20150106,1099,1109.93,1110.2,1096.75,-0.0098
20150107,1098.74,1099,1103.95,1095.1,-0.0002
20150108,1095.51,1098.74,1102,1094.89,-0.0029
20150109,1085.82,1095.51,1097.1,1085.32,-0.0088
20150112,1082.72,1085.11,1088.1,1080.9,-0.0029
20150113,1078.78,1082.72,1086.6,1077.42,-0.0036
20150114,1082.85,1078.78,1086.32,1076.76,0.0038
20150115,1075.69,1082.85,1087.7,1074.38,-0.0066
20150116,1079.07,1075.87,1081.6,1073.81,0.0031
20150119,1079.4,1079.3,1084.8,1076.84,0.0003
20150120,1088.02,1079.4,1089.81,1079.15,0.008
20150121,1082.3,1088.02,1092.1,1081,-0.0053
20150122,1085.24,1082.3,1089.4,1081.91,0.0027
20150123,1077.51,1085.24,1088.1,1076.08,-0.0071
20150126,1080.7,1078.28,1084.08,1077.45,0.003
20150127,1078.01,1080.7,1085.3,1075.5,-0.0025
20150128,1085.87,1078.01,1088.7,1077.6,0.0073
20150129,1099.96,1085.87,1100.77,1085.4,0.013
20150130,1102.4,1099.96,1106.3,1092.67,0.0022
20150202,1099.45,1101.9,1104.8,1097.61,-0.0027
20150203,1093.04,1099.45,1101.85,1091.96,-0.0058
20150204,1088.09,1093.04,1093.9,1084.11,-0.0045
20150205,1086.54,1088.09,1093.3,1085.65,-0.0014
20150206,1098.01,1086.54,1098.64,1085.31,0.0106
20150209,1095.23,1097.75,1100.4,1094.81,-0.0025
20150210,1099.3,1095.23,1100.76,1088.54,0.0037
20150211,1108.25,1099.3,1110.15,1096.21,0.0081
20150212,1101.56,1108.25,1112.32,1101.47,-0.006
20150213,1097.88,1101.22,1102.21,1095.46,-0.0033
20150216,1101.77,1097.67,1104.2,1094.06,0.0035
20150217,1108.87,1101.77,1109.2,1097.9,0.0064
20150218,1108.62,1108.87,1114.97,1107.93,-0.0002
20150219,1111.82,1108.62,1113.7,1108.27,0.0029
20150220,1110.56,1111.75,1112.84,1109.7,-0.0011
20150223,1108.4,1108.95,1112.3,1107.65,-0.0019
20150224,1105.83,1108.4,1116.48,1105.37,-0.0023
20150225,1100.71,1105.83,1106.7,1097.49,-0.0046
20150226,1102.65,1100.71,1103.19,1093.87,0.0018
20150227,1101.28,1102.4,1102.86,1097.51,-0.0012
20150302,1103.05,1102.05,1106.7,1100.1,0.0016
20150303,1096.83,1103.05,1105.1,1095.35,-0.0056
20150304,1101.52,1096.83,1102.6,1094.87,0.0043
20150305,1102.35,1101.52,1103.35,1099.63,0.0008
20150306,1110.81,1101.95,1112.84,1097.33,0.0077
20150309,1115,1111.41,1117.09,1108.4,0.0038
20150310,1127.41,1115.05,1127.41,1115,0.0111
20150311,1132.08,1127.5,1133.27,1123.9,0.0041
20150312,1125.64,1132.08,1136.8,1119.25,-0.0057
20150313,1138.12,1125.97,1139.01,1121.38,0.0111
20150316,1131.91,1138.35,1139.11,1128.83,-0.0055
20150317,1129.3,1131.71,1133.5,1125.53,-0.0023
20150318,1111.66,1129.15,1130.95,1111.32,-0.0156
20150319,1122.03,1111.83,1124.36,1110.59,0.0093
20150320,1113.51,1122.07,1128.15,1111.61,-0.0076
20150323,1106.73,1113.5,1120,1105.46,-0.0061
20150324,1103.69,1106.62,1109.6,1100.73,-0.0027
20150325,1101.9,1103.69,1106.78,1099.35,-0.0016
20150326,1105.07,1101.9,1109.2,1100.35,0.0029
20150327,1103.73,1105.05,1107.55,1102.75,-0.0012
20150330,1107.49,1104.25,1108.38,1103.05,0.0034
20150331,1108.99,1106.31,1113.4,1105.88,0.0014
20150401,1098.3,1108.99,1109.5,1096.77,-0.0096
20150402,1091.29,1098.3,1101.6,1089.36,-0.0064
20150403,1086.48,1091.23,1097.8,1084.1,-0.0044
20150406,1086.13,1085.89,1089.9,1083.7,-0.0003
20150407,1095.57,1085.82,1095.91,1085.6,0.0087
20150408,1092.93,1095.57,1096.9,1089.18,-0.0024
20150409,1096.74,1092.98,1097.15,1089.95,0.0035
20150410,1093.96,1096.74,1098,1092.64,-0.0025
20150413,1101.64,1094.26,1103.89,1092.9,0.007
20150414,1092.06,1101.61,1102.78,1091.14,-0.0087
20150415,1092.34,1092.06,1099.5,1091.57,0.0003
20150416,1084.45,1092.39,1096.28,1081.72,-0.0072
20150417,1083.79,1084.57,1087.7,1078.84,-0.0006
20150420,1083.25,1083.11,1085.4,1077.67,-0.0005
20150421,1083.02,1083.26,1086.5,1081.5,-0.0002
20150422,1084.07,1083.33,1085.8,1076,0.001
20150423,1080.97,1084,1085.8,1079.62,-0.0029
20150424,1076.39,1080.97,1082.35,1075.1,-0.0042
20150427,1069.01,1077.6,1077.86,1068.36,-0.0069
20150428,1064.38,1069.01,1072.8,1063.7,-0.0043
20150429,1070.32,1064.37,1073.57,1064.01,0.0056
20150430,1077.34,1069.94,1078.85,1067.8,0.0066
20150501,1081.35,1077.07,1083.03,1075.71,0.0037
20150504,1081.83,1081.25,1083.4,1079.19,0.0004
20150505,1081.34,1081.67,1084.63,1080.57,-0.0005
20150506,1080.35,1081.4,1083.6,1077.8,-0.0009
20150507,1094.01,1080.2,1097.2,1078.68,0.0126
20150508,1087.99,1094.11,1095,1087.01,-0.0055
